P_Strategy,P_Index,P_StartTime,P_EndTime,P_OrderSide,P_Method,P_SL,P_ReSL,P_OM,Start.Date,End.Date,Start.DTE,End.DTE,DayCount,EntryTime,Future,CE.Strike,CE.Price,CE.SL.Price,CE0.SL.Flag,CE0.SL.Time,CE0.PNL,CE1.Decay.Flag,CE1.Decay.Time,CE1.SL.Flag,CE1.SL.Time,CE1.PNL,CE2.Decay.Flag,CE2.Decay.Time,CE2.SL.Flag,CE2.SL.Time,CE2.PNL,CE3.Decay.Flag,CE3.Decay.Time,CE3.SL.Flag,CE3.SL.Time,CE3.PNL,CE4.Decay.Flag,CE4.Decay.Time,CE4.SL.Flag,CE4.SL.Time,CE4.PNL,CE5.Decay.Flag,CE5.Decay.Time,CE5.SL.Flag,CE5.SL.Time,CE5.PNL,CE6.Decay.Flag,CE6.Decay.Time,CE6.SL.Flag,CE6.SL.Time,CE6.PNL,CE7.Decay.Flag,CE7.Decay.Time,CE7.SL.Flag,CE7.SL.Time,CE7.PNL,CE8.Decay.Flag,CE8.Decay.Time,CE8.SL.Flag,CE8.SL.Time,CE8.PNL,CE9.Decay.Flag,CE9.Decay.Time,CE9.SL.Flag,CE9.SL.Time,CE9.PNL,CE10.Decay.Flag,CE10.Decay.Time,CE10.SL.Flag,CE10.SL.Time,CE10.PNL,PE.Strike,PE.Price,PE.SL.Price,PE0.SL.Flag,PE0.SL.Time,PE0.PNL,PE1.Decay.Flag,PE1.Decay.Time,PE1.SL.Flag,PE1.SL.Time,PE1.PNL,PE2.Decay.Flag,PE2.Decay.Time,PE2.SL.Flag,PE2.SL.Time,PE2.PNL,PE3.Decay.Flag,PE3.Decay.Time,PE3.SL.Flag,PE3.SL.Time,PE3.PNL,PE4.Decay.Flag,PE4.Decay.Time,PE4.SL.Flag,PE4.SL.Time,PE4.PNL,PE5.Decay.Flag,PE5.Decay.Time,PE5.SL.Flag,PE5.SL.Time,PE5.PNL,PE6.Decay.Flag,PE6.Decay.Time,PE6.SL.Flag,PE6.SL.Time,PE6.PNL,PE7.Decay.Flag,PE7.Decay.Time,PE7.SL.Flag,PE7.SL.Time,PE7.PNL,PE8.Decay.Flag,PE8.Decay.Time,PE8.SL.Flag,PE8.SL.Time,PE8.PNL,PE9.Decay.Flag,PE9.Decay.Time,PE9.SL.Flag,PE9.SL.Time,PE9.PNL,PE10.Decay.Flag,PE10.Decay.Time,PE10.SL.Flag,PE10.SL.Time,PE10.PNL
NREW,NIFTY,09:20:00,15:25:00,SELL,HL,120.0,120.0,0.5,2024-01-25,2024-01-25,1.0,1,1,2024-01-25 09:20:00,21420.95,21350CE,111.9,246.18000000000004,False,,110.531,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21500PE,110.1,242.22,True,2024-01-25 10:55:00,-133.221,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:20:00,15:25:00,SELL,HL,120.0,120.0,0.5,2024-01-24,2024-01-25,2.0,1,2,2024-01-24 09:20:00,21195.85,21200CE,114.1,251.02,True,2024-01-24 09:58:00,-138.061,True,2024-01-25 10:54:00,False,,-32.69100000000001,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21200PE,118.1,259.82,False,,116.819,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:20:00,15:25:00,SELL,HL,120.0,120.0,0.5,2024-01-23,2024-01-25,3.0,1,3,2024-01-23 09:20:00,21773.5,21750CE,119.15,262.13000000000005,False,,117.9085,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21800PE,114.95,252.89000000000001,True,2024-01-23 10:40:00,-139.0895,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:20:00,15:25:00,SELL,HL,120.0,120.0,0.5,2024-01-20,2024-01-25,4.0,1,6,2024-01-20 09:20:00,21741.0,21750CE,128.15,281.93000000000006,False,,126.8185,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21750PE,132.4,291.28000000000003,True,2024-01-23 11:41:00,-160.20400000000004,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:20:00,15:25:00,SELL,HL,120.0,120.0,0.5,2024-01-19,2024-01-25,5.0,1,7,2024-01-19 09:20:00,21651.7,21750CE,113.4,249.48000000000005,False,,112.21600000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21550PE,109.35,240.57,True,2024-01-23 12:07:00,-132.3135,True,2024-01-24 15:00:00,True,2024-01-25 10:20:00,-132.3135,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:20:00,15:25:00,SELL,HL,120.0,120.0,0.5,2024-02-01,2024-02-01,1.0,1,1,2024-02-01 09:20:00,21805.4,21750CE,106.25,233.75000000000003,False,,105.1375,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21700PE,110.8,243.76000000000002,False,,107.692,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:20:00,15:25:00,SELL,HL,120.0,120.0,0.5,2024-01-31,2024-02-01,2.0,1,2,2024-01-31 09:20:00,21604.0,21600CE,109.65,241.23000000000002,True,2024-02-01 11:02:00,-132.6765,True,2024-02-01 13:27:00,False,,10.253500000000008,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21400PE,104.3,229.46,False,,103.207,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:20:00,15:25:00,SELL,HL,120.0,120.0,0.5,2024-01-30,2024-02-01,3.0,1,3,2024-01-30 09:20:00,21889.25,21950CE,113.8,250.36,False,,112.612,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21650PE,109.7,241.34000000000003,True,2024-01-31 09:22:00,-132.73700000000005,True,2024-01-31 10:37:00,False,,108.55300000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:20:00,15:25:00,SELL,HL,120.0,120.0,0.5,2024-01-29,2024-02-01,4.0,1,4,2024-01-29 09:20:00,21648.55,21700CE,123.5,271.70000000000005,False,,122.165,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21450PE,125.45,275.99,False,,124.14550000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:20:00,15:25:00,SELL,HL,120.0,120.0,0.5,2024-02-08,2024-02-08,1.0,1,1,2024-02-08 09:20:00,22082.55,21900CE,138.8,305.36000000000007,False,,137.312,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,22150PE,147.95,325.49,True,2024-02-08 10:58:00,-179.01950000000002,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:20:00,15:25:00,SELL,HL,120.0,120.0,0.5,2024-02-07,2024-02-08,2.0,1,2,2024-02-07 09:20:00,22077.0,22000CE,124.1,273.02,False,,122.809,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,22050PE,116.6,256.52,True,2024-02-08 11:02:00,-141.08599999999998,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:20:00,15:25:00,SELL,HL,120.0,120.0,0.5,2024-02-06,2024-02-08,3.0,1,3,2024-02-06 09:20:00,21803.0,21800CE,109.3,240.46,True,2024-02-07 09:15:00,-132.25300000000001,True,2024-02-08 10:15:00,False,,108.157,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21650PE,104.2,229.24000000000004,False,,103.108,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:20:00,15:25:00,SELL,HL,120.0,120.0,0.5,2024-02-05,2024-02-08,4.0,1,4,2024-02-05 09:20:00,21920.85,21950CE,111.9,246.18000000000004,False,,110.73100000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21750PE,109.35,240.57,False,,76.80649999999999,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:20:00,15:25:00,SELL,HL,120.0,120.0,0.5,2024-02-02,2024-02-08,5.0,1,7,2024-02-02 09:20:00,21993.5,22050CE,117.65,258.83000000000004,False,,116.4235,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21850PE,124.7,274.34000000000003,False,,-8.146999999999991,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:20:00,15:25:00,SELL,HL,120.0,120.0,0.5,2024-02-15,2024-02-15,1.0,1,1,2024-02-15 09:20:00,21937.95,21800CE,125.1,275.22,False,,12.598999999999995,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,22000PE,129.85,285.67,False,,40.0515,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:20:00,15:25:00,SELL,HL,120.0,120.0,0.5,2024-02-14,2024-02-15,2.0,1,2,2024-02-14 09:20:00,21658.3,21550CE,115.0,253.00000000000003,True,2024-02-14 14:24:00,-139.15000000000003,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21600PE,116.05,255.31,False,,114.8395,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:20:00,15:25:00,SELL,HL,120.0,120.0,0.5,2024-02-13,2024-02-15,3.0,1,3,2024-02-13 09:20:00,21719.05,21700CE,109.1,240.02,True,2024-02-14 15:01:00,-132.01100000000002,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21600PE,112.85,248.27,False,,111.6715,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:20:00,15:25:00,SELL,HL,120.0,120.0,0.5,2024-02-12,2024-02-15,4.0,1,4,2024-02-12 09:20:00,21871.0,21850CE,125.65,276.43,False,,63.093500000000006,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21750PE,116.55,256.41,True,2024-02-13 09:31:00,-141.02550000000002,True,2024-02-13 11:13:00,False,,115.3345,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:20:00,15:25:00,SELL,HL,120.0,120.0,0.5,2024-02-09,2024-02-15,5.0,1,7,2024-02-09 09:20:00,21773.95,21850CE,119.3,262.46000000000004,False,,56.807,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21600PE,121.4,267.08000000000004,False,,120.13600000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:20:00,15:25:00,SELL,HL,120.0,120.0,0.5,2024-02-22,2024-02-22,1.0,1,1,2024-02-22 09:20:00,22087.55,21900CE,151.6,333.52000000000004,False,,-169.86599999999999,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,22150PE,140.75,309.65000000000003,True,2024-02-22 10:57:00,-170.30750000000003,True,2024-02-22 13:45:00,False,,139.2425,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:20:00,15:25:00,SELL,HL,120.0,120.0,0.5,2024-02-21,2024-02-22,2.0,1,2,2024-02-21 09:20:00,22237.0,22150CE,134.8,296.56000000000006,False,,63.402000000000015,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,22250PE,122.6,269.72,True,2024-02-21 14:40:00,-148.34600000000003,True,2024-02-22 14:48:00,False,,91.074,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:20:00,15:25:00,SELL,HL,120.0,120.0,0.5,2024-02-20,2024-02-22,3.0,1,3,2024-02-20 09:20:00,22108.25,22050CE,129.45,284.79,False,,-41.84450000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,22050PE,126.95,279.29,False,,125.63050000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:20:00,15:25:00,SELL,HL,120.0,120.0,0.5,2024-02-19,2024-02-22,4.0,1,4,2024-02-19 09:20:00,22130.3,22150CE,110.4,242.88000000000002,False,,39.24600000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,22000PE,109.7,241.34000000000003,False,,108.55300000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:20:00,15:25:00,SELL,HL,120.0,120.0,0.5,2024-02-16,2024-02-22,5.0,1,7,2024-02-16 09:20:00,22060.05,22100CE,122.15,268.73,False,,0.9285000000000057,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,21950PE,123.65,272.03000000000003,False,,122.3635,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:20:00,15:25:00,SELL,HL,120.0,120.0,0.5,2024-02-29,2024-02-29,1.0,1,1,2024-02-29 09:20:00,21915.0,21850CE,114.5,251.90000000000003,False,,-20.545000000000005,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,22000PE,130.4,286.88000000000005,False,,112.396,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NREW,NIFTY,09:20:00,15:25:00,SELL,HL,120.0,120.0,0.5,2024-02-28,2024-02-29,2.0,1,2,2024-02-28 09:20:00,22202.0,22150CE,127.55,280.61,False,,126.17450000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,22250PE,124.1,273.02,True,2024-02-28 11:45:00,-150.161,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
